Model,Price,Kilometer,Seller Type,Engine,Max Power,Max Torque,Seating Capacity,Age,Make_BMW,Make_Chevrolet,Make_Datsun,Make_Ferrari,Make_Fiat,Make_Ford,Make_Honda,Make_Hyundai,Make_Isuzu,Make_Jaguar,Make_Jeep,Make_Kia,Make_Lamborghini,Make_Land Rover,Make_Lexus,Make_MG,Make_MINI,Make_Mahindra,Make_Maruti Suzuki,Make_Maserati,Make_Mercedes-Benz,Make_Mitsubishi,Make_Nissan,Make_Porsche,Make_Renault,Make_Rolls-Royce,Make_Skoda,Make_Ssangyong,Make_Tata,Make_Toyota,Make_Volkswagen,Make_Volvo,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + CNG,Fuel Type_Petrol + LPG,Transmission_Manual,Owner_First,Owner_Fourth,Owner_Second,Owner_Third,Owner_UnRegistered Car,Mileage Intensity,Price per CC,Price_log,Kilometer_log,Engine_log,Max Power_log
XUV500 W5 [2018-2020],0.08773049192879474,0.33147039186240607,Individual,0.5757701915070774,0.3680555555555556,360 Nm @ 1750 rpm,0.8333333333333333,0.1176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.3295539636911559,0.08152212337653097,0.4564411556349417,0.7377078987972481,0.7240392458720901,0.5990778104896979
5-Series 530d M Sport,0.7074736996183021,0.11325455212312018,Individual,0.914654454621149,0.7430555555555556,620 Nm @ 2000 rpm,0.49999999999999994,0.029411764705882346,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.2087968305948018,0.46649966867520015,0.9193218650596879,0.4968389568098144,0.9523450219167806,0.8721592277408714
A6 Technology 45 TFSI,0.5291978336667406,0.03817552977872196,Individual,0.49458784346378015,0.673611111111111,370 Nm @ 1600 rpm,0.49999999999999994,0.029411764705882346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07703189965673396,0.5317213536014288,0.8520748434397958,0.2868292746102692,0.6566122167511832,0.8313522163570415
Creta SX 1.5 Petrol CVT [2020-2022],0.1656088965286874,0.04807636667777894,Individual,0.2918401332223147,0.22916666666666666,144 Nm @ 4500 rpm,0.49999999999999994,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1325661844116186,0.22720469410574512,0.5903292007182719,0.3271515000669458,0.45406479082016205,0.4445207492784484
Kwid RXL [2015-2019],0.013605263454198116,0.2254896025203878,Individual,0.0012489592006660888,0.020833333333333315,72 Nm @ 4386 rpm,0.49999999999999994,0.1176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0.22326936645815704,0.05905794967808761,0.1531022161294806,0.6489357471909516,0.0027034207524261333,0.06052850678309296
Terrano XL D Plus,0.02111161570479018,0.4848636395942747,Individual,0.27685262281432144,0.12847222222222218,200 Nm @ 1900 rpm,0.49999999999999994,0.2647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.27361470198957755,0.037075041083215445,0.2083809313283922,0.827028786399715,0.43656112560125226,0.2936673339515954
Rapid Elegance 1.6 TDI CR MT,0.03190199706501627,0.5844855815757718,Individual,0.33388842631140714,0.19444444444444445,250 Nm @ 1500 rpm,0.49999999999999994,0.2941176470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.3048202039787965,0.046256756692067226,0.2704073812330159,0.8713716707017558,0.501014293766608,0.397341001900239
Jazz V Petrol,0.04644555455053839,0.15020837998579759,Individual,0.16777685262281433,0.1458333333333333,110 Nm @ 4800 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0.1267924950931802,0.08966084715698838,0.33448959859510374,0.5579519262741659,0.29445974954208864,0.32304094807642914
Nexon XZ Plus Diesel,0.07177949339628661,0.17807714413053752,Individual,0.2918401332223147,0.21180555555555555,260 Nm @ 1500 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.15124756701737485,0.10297862747757625,0.41640185593404766,0.5956803516668399,0.45406479082016205,0.4214721176717289
Elite i20 Asta 1.4 CRDI,0.049729583660172424,0.43605669713413464,Individual,0.2497918401332223,0.1458333333333333,220 Nm @ 1500 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.3776267667159498,0.07998701656445303,0.34684349761647626,0.8019750921117392,0.4038367898833721,0.32304094807642914
XUV500 W11,0.12573140019741705,0.5057809006486204,Individual,0.5757701915070774,0.3680555555555556,360 Nm @ 1750 rpm,0.8333333333333333,0.08823529411764706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.5917692529173044,0.11608678643557611,0.5311276560800966,0.8370283397539002,0.7240392458720901,0.5990778104896979
Ertiga ZDi,0.04363067245656638,0.29660829010516326,Individual,0.18817651956702752,0.1458333333333333,200 Nm @ 1750 rpm,0.8333333333333333,0.20588235294117646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.20019442100625595,0.08120173827358775,0.32336329202060643,0.7118995024371833,0.32325773128385293,0.32304094807642914
Verna 1.6 CRDI SX (O),0.06427304731629142,0.47789121924282607,Individual,0.32722731057452126,0.2743055555555556,260 Nm @ 1900 rpm,0.49999999999999994,0.1176470588235294,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.4763945256577991,0.08740038841660847,0.3949344890134898,0.8236027872114162,0.49377793214932364,0.500015931374354
BR-V V CVT Petrol,0.05489020083245447,0.35936007326820035,Individual,0.2918401332223147,0.24305555555555555,145 Nm @ 4600 rpm,0.8333333333333333,0.1176470588235294,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3575235945419451,0.08061793548450584,0.36504401999266145,0.7565597874748979,0.45406479082016205,0.4622431379960936
TUV300 T6 Plus AMT,0.04597640753487639,0.3299085697036816,Individual,0.2901748542880932,0.12847222222222218,230 Nm @ 1500 rpm,0.8333333333333333,0.20588235294117646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.22357143847134553,0.06903279389912535,0.33267106290988346,0.7366080417511411,0.4521408334069168,0.2936673339515954
Vitara Brezza VDi (O) [2016-2018],0.045038113503552385,0.40816701572834035,Individual,0.18817651956702752,0.1458333333333333,200 Nm @ 1750 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.3531533397215093,0.08343691161183737,0.3289916443786942,0.78641719857456,0.32325773128385293,0.32304094807642914
V40 D3 R-Design,0.1773375719202375,0.45697395818848036,Corporate,0.49458784346378015,0.35763888888888884,350 Nm @ 1500 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.3959818369617802,0.1802223205702378,0.6052597833003674,0.8130275543567045,0.6566122167511832,0.5889680088586946
Celerio VXi AMT,0.022049909736114186,0.3167167503987409,Individual,0.08409658617818483,0.06944444444444442,90 Nm @ 3500 rpm,0.49999999999999994,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.19300368318388939,0.061673460323710086,0.21446632887575445,0.7271157266408288,0.1625485954029493,0.1789942328207239
Octavia 1.8 TSI Style Plus AT [2017],0.11541016585285298,0.3733049139710975,Individual,0.4171523730224813,0.45138888888888884,250 Nm @ 1250 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3225615559784586,0.13183666057504764,0.5130531984095286,0.7654681844855684,0.5858162118897496,0.6735061945282759
City 1.5 V MT,0.019235027642142164,0.39020606090300886,Individual,0.2918401332223147,0.24652777777777776,146@4600,0.49999999999999994,0.3529411764705882,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0.17057831121938366,0.03341203016580168,0.19572099782107877,0.7758481321653421,0.45406479082016205,0.4665798586046792
Xcent S 1.1 CRDi Special Edition,0.027304356311528635,0.3663324936196489,Individual,0.13488759367194003,0.08333333333333331,180 Nm @ 1750 rpm,0.49999999999999994,0.14705882352941174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.3164431992298485,0.06295420888742033,0.2459302628957718,0.7610544801889265,0.24545744082984378,0.20836784694555766
Zen LX,0.0,0.6800914094348346,Individual,0.2922564529558701,0.2395833333333333,,,0.7647058823529411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0.1487158331903638,0.007932418035291077,0.0,0.907497656208502,0.4545449774538408,0.457869508683332
Innova 2.8 ZX AT 7 STR [2016-2020],0.18672051223347758,0.29660829010516326,Individual,0.8155703580349709,0.4340277777777778,360 Nm @ 1200 rpm,0.8333333333333333,0.14705882352941174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.25525963174374716,0.13319757637141766,0.6165627764547819,0.7118995024371833,0.8927439449368011,0.6588642256747099
Ritz Ldi BS-IV,0.0032840291096340284,0.5057809006486204,Individual,0.18817651956702752,0.09722222222222218,190@2000,0.49999999999999994,0.32352941176470584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.24214886728243973,0.017126769243765168,0.04694736516986664,0.8370283397539002,0.32325773128385293,0.23615290233289077
